agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
29016,29016,57,59,57,59,475.26,479.10,3.84,1,1,10.00,1,5,1.40,
29017,29017,92,59,92,59,475.26,481.70,6.44,1,1,10.00,1,15,4.01,
29018,29018,92,88,92,88,475.26,479.70,4.44,1,1,10.00,1,0,1.56,
29019,29019,57,88,57,88,475.26,480.80,5.54,1,1,10.00,1,15,2.66,
29020,29020,77,88,77,88,475.26,480.90,5.64,1,1,10.00,1,5,2.60,
29021,29021,16,59,16,59,475.26,481.50,6.24,1,1,10.00,1,0,3.33,
29022,29022,104,59,104,59,475.26,480.70,5.44,1,1,10.00,1,10,2.92,
29023,29023,77,59,77,59,475.26,479.30,4.04,1,1,10.00,1,15,1.35,
29024,29024,16,88,16,88,475.26,483.70,8.44,1,1,10.00,1,5,4.91,
29025,29025,104,88,104,88,475.26,480.10,4.84,1,1,10.00,1,15,1.56,
29026,29026,104,94,104,94,475.27,532.40,57.13,1,1,10.00,1,10,1.68,
29027,29027,16,94,16,94,475.27,536.20,60.93,1,1,10.00,1,0,3.96,
29028,29028,92,94,92,94,475.27,527.50,52.23,1,1,10.00,1,0,0.56,
29029,29029,77,94,77,94,475.27,536.00,60.73,1,1,10.00,1,10,3.31,
29030,29030,57,94,57,94,475.27,535.10,59.83,1,1,10.00,1,15,3.98,
29031,29031,24,162,24,162,475.31,498.50,23.19,1,1,10.00,1,0,2.32,
29032,29032,16,94,16,94,475.34,536.60,61.26,1,1,10.00,1,15,3.96,
29033,29033,104,94,104,94,475.34,532.50,57.16,1,1,10.00,1,15,1.68,
29034,29034,77,94,77,94,475.34,535.20,59.86,1,1,10.00,1,15,3.92,
29035,29035,92,94,92,94,475.34,527.60,52.26,1,1,10.00,1,10,0.56,
29036,29036,57,94,57,94,475.34,535.10,59.76,1,1,10.00,1,0,3.37,
29037,29037,77,41,77,41,475.38,481.00,5.62,1,1,10.00,1,5,2.75,
29038,29038,77,297,77,297,475.38,484.80,9.42,1,1,10.00,1,15,4.04,
29039,29039,104,297,104,297,475.38,484.80,9.42,1,1,10.00,1,5,5.43,
29040,29040,57,297,57,297,475.38,482.60,7.22,1,1,10.00,1,15,3.63,
29041,29041,16,297,16,297,475.38,481.90,6.52,1,1,10.00,1,10,1.85,
29042,29042,92,297,92,297,475.38,483.30,7.92,1,1,10.00,1,10,3.12,
29043,29043,104,41,104,41,475.38,482.70,7.32,1,1,10.00,1,0,4.24,
29044,29044,57,41,57,41,475.38,480.90,5.52,1,1,10.00,1,5,2.43,
29045,29045,16,41,16,41,475.38,481.50,6.12,1,1,10.00,1,5,2.27,
29046,29046,92,41,92,41,475.38,484.00,8.62,1,1,10.00,1,0,3.50,
29047,29047,77,94,77,94,475.42,536.30,60.88,1,1,10.00,1,0,3.92,
29048,29048,16,94,16,94,475.42,536.60,61.18,1,1,10.00,1,10,3.96,
29049,29049,104,94,104,94,475.42,532.50,57.08,1,1,10.00,1,10,1.68,
29050,29050,92,94,92,94,475.42,527.70,52.28,1,1,10.00,1,5,0.56,
29051,29051,57,94,57,94,475.42,535.20,59.78,1,1,10.00,1,0,3.98,
29052,29052,77,94,77,94,475.50,536.30,60.80,1,1,10.00,1,15,3.92,
29053,29053,92,94,92,94,475.50,527.70,52.20,1,1,10.00,1,10,0.56,
29054,29054,16,94,16,94,475.50,536.70,61.20,1,1,10.00,1,5,3.96,
29055,29055,57,94,57,94,475.50,535.10,59.60,1,1,10.00,1,15,3.37,
29056,29056,104,94,104,94,475.50,532.50,57.00,1,1,10.00,1,5,1.68,
29057,29057,104,295,104,295,475.50,484.00,8.50,1,1,10.00,1,5,4.76,
29058,29058,104,94,104,94,475.57,532.50,56.93,1,1,10.00,1,15,1.68,
29059,29059,57,94,57,94,475.57,535.30,59.73,1,1,10.00,1,15,3.98,
29060,29060,92,94,92,94,475.57,527.70,52.13,1,1,10.00,1,0,0.56,
29061,29061,16,94,16,94,475.57,536.80,61.23,1,1,10.00,1,5,4.21,
29062,29062,77,94,77,94,475.57,536.10,60.53,1,1,10.00,1,5,3.31,
29063,29063,92,94,92,94,475.65,527.80,52.15,1,1,10.00,1,5,0.56,
29064,29064,77,94,77,94,475.65,536.40,60.75,1,1,10.00,1,5,3.31,
29065,29065,57,94,57,94,475.65,535.30,59.65,1,1,10.00,1,0,3.98,
29066,29066,16,94,16,94,475.65,536.70,61.05,1,1,10.00,1,15,3.96,
29067,29067,104,94,104,94,475.65,532.60,56.95,1,1,10.00,1,10,1.68,
29068,29068,24,414,24,414,475.71,478.10,2.39,1,1,10.00,1,15,1.04,
29069,29069,92,94,92,94,475.72,527.80,52.08,1,1,10.00,1,15,0.56,
29070,29070,16,94,16,94,475.72,537.50,61.78,1,1,10.00,1,10,3.96,
29071,29071,57,94,57,94,475.72,535.30,59.58,1,1,10.00,1,0,3.98,
29072,29072,104,94,104,94,475.72,532.70,56.98,1,1,10.00,1,0,1.68,
29073,29073,77,94,77,94,475.72,536.30,60.58,1,1,10.00,1,5,3.92,
29074,29074,57,483,57,483,475.73,479.60,3.87,1,1,10.00,1,15,1.90,
29075,29075,16,94,16,94,475.80,537.50,61.70,1,1,10.00,1,5,3.96,
29076,29076,57,94,57,94,475.80,536.00,60.20,1,1,10.00,1,10,3.37,
29077,29077,104,94,104,94,475.80,532.70,56.90,1,1,10.00,1,5,1.68,
29078,29078,77,94,77,94,475.80,536.70,60.90,1,1,10.00,1,15,3.92,
29079,29079,92,94,92,94,475.80,527.80,52.00,1,1,10.00,1,5,0.56,
29080,29080,16,94,16,94,475.87,537.60,61.73,1,1,10.00,1,0,3.96,
29081,29081,57,94,57,94,475.87,535.40,59.53,1,1,10.00,1,10,3.98,
29082,29082,104,94,104,94,475.87,532.80,56.93,1,1,10.00,1,10,1.68,
29083,29083,77,94,77,94,475.87,536.70,60.83,1,1,10.00,1,5,3.92,
29084,29084,92,94,92,94,475.87,527.90,52.03,1,1,10.00,1,5,0.56,
29085,29085,92,487,92,487,475.90,483.40,7.50,1,1,10.00,1,10,4.53,
29086,29086,77,94,77,94,475.95,536.90,60.95,1,1,10.00,1,5,3.92,
29087,29087,92,94,92,94,475.95,528.30,52.35,1,1,10.00,1,0,0.56,
29088,29088,16,94,16,94,475.95,536.80,60.85,1,1,10.00,1,15,4.21,
29089,29089,104,94,104,94,475.95,532.80,56.85,1,1,10.00,1,15,1.68,
29090,29090,57,94,57,94,475.95,535.40,59.45,1,1,10.00,1,5,3.98,
29091,29091,92,94,92,94,476.03,528.40,52.37,1,1,10.00,1,5,0.56,
29092,29092,57,94,57,94,476.03,535.60,59.57,1,1,10.00,1,5,3.98,
29093,29093,16,94,16,94,476.03,536.80,60.77,1,1,10.00,1,0,4.21,
29094,29094,104,94,104,94,476.03,532.80,56.77,1,1,10.00,1,10,1.68,
29095,29095,77,94,77,94,476.03,536.90,60.87,1,1,10.00,1,5,3.92,
29096,29096,16,94,16,94,476.10,536.90,60.80,1,1,10.00,1,0,4.21,
29097,29097,57,94,57,94,476.10,535.60,59.50,1,1,10.00,1,5,3.98,
29098,29098,77,94,77,94,476.10,537.00,60.90,1,1,10.00,1,10,3.92,
29099,29099,104,94,104,94,476.10,532.80,56.70,1,1,10.00,1,0,1.68,
29100,29100,92,94,92,94,476.10,528.40,52.30,1,1,10.00,1,5,0.56,
29101,29101,57,132,57,132,476.16,482.80,6.64,1,1,10.00,1,15,3.77,
29102,29102,57,94,57,94,476.18,536.10,59.92,1,1,10.00,1,10,3.37,
29103,29103,104,94,104,94,476.18,533.10,56.92,1,1,10.00,1,5,1.68,
29104,29104,77,94,77,94,476.18,537.00,60.82,1,1,10.00,1,5,3.92,
29105,29105,16,94,16,94,476.18,537.60,61.42,1,1,10.00,1,10,3.96,
29106,29106,92,94,92,94,476.18,528.40,52.22,1,1,10.00,1,10,0.56,
29107,29107,57,94,57,94,476.25,535.70,59.45,1,1,10.00,1,10,3.98,
29108,29108,92,94,92,94,476.25,528.50,52.25,1,1,10.00,1,5,0.56,
29109,29109,16,94,16,94,476.25,537.40,61.15,1,1,10.00,1,10,4.21,
29110,29110,104,94,104,94,476.25,533.20,56.95,1,1,10.00,1,10,1.68,
29111,29111,77,94,77,94,476.25,536.40,60.15,1,1,10.00,1,15,3.31,
29112,29112,104,125,104,125,476.33,485.30,8.97,1,1,10.00,1,15,5.87,
29113,29113,77,130,77,130,476.33,482.90,6.57,1,1,10.00,1,5,3.90,
29114,29114,92,130,92,130,476.33,483.30,6.97,1,1,10.00,1,5,4.45,
29115,29115,77,128,77,128,476.33,482.30,5.97,1,1,10.00,1,15,4.29,
29116,29116,57,128,57,128,476.33,483.30,6.97,1,1,10.00,1,5,3.97,
29117,29117,92,127,92,127,476.33,484.50,8.17,1,1,10.00,1,10,3.69,
29118,29118,16,127,16,127,476.33,479.70,3.37,1,1,10.00,1,15,0.89,
29119,29119,57,129,57,129,476.33,483.50,7.17,1,1,10.00,1,10,4.22,
29120,29120,92,125,92,125,476.33,484.20,7.87,1,1,10.00,1,5,3.56,
29121,29121,104,127,104,127,476.33,484.60,8.27,1,1,10.00,1,0,5.90,
29122,29122,104,124,104,124,476.33,503.20,26.87,1,1,10.00,1,5,4.36,
29123,29123,57,130,57,130,476.33,483.40,7.07,1,1,10.00,1,0,4.05,
29124,29124,104,126,104,126,476.33,486.10,9.77,1,1,10.00,1,15,4.61,
29125,29125,57,126,57,126,476.33,482.30,5.97,1,1,10.00,1,5,4.11,
29126,29126,57,127,57,127,476.33,483.30,6.97,1,1,10.00,1,15,4.38,
29127,29127,16,124,16,124,476.33,479.80,3.47,1,1,10.00,1,5,0.95,
29128,29128,16,126,16,126,476.33,479.50,3.17,1,1,10.00,1,0,0.83,
29129,29129,57,124,57,124,476.33,483.80,7.47,1,1,10.00,1,0,4.21,
29130,29130,92,126,92,126,476.33,483.80,7.47,1,1,10.00,1,0,4.70,
29131,29131,92,128,92,128,476.33,483.60,7.27,1,1,10.00,1,15,4.58,
29132,29132,104,128,104,128,476.33,485.40,9.07,1,1,10.00,1,0,5.69,
29133,29133,77,129,77,129,476.33,483.30,6.97,1,1,10.00,1,10,4.13,
29134,29134,104,130,104,130,476.33,504.30,27.97,1,1,10.00,1,10,4.73,
29135,29135,104,129,104,129,476.33,504.10,27.77,1,1,10.00,1,10,4.67,
29136,29136,57,125,57,125,476.33,484.00,7.67,1,1,10.00,1,15,4.33,
29137,29137,16,128,16,128,476.33,479.30,2.97,1,1,10.00,1,5,0.71,
29138,29138,77,127,77,127,476.33,482.20,5.87,1,1,10.00,1,15,4.23,
29139,29139,77,124,77,124,476.33,481.80,5.47,1,1,10.00,1,10,4.04,
29140,29140,92,129,92,129,476.33,483.60,7.27,1,1,10.00,1,10,4.59,
29141,29141,16,129,16,129,476.33,479.50,3.17,1,1,10.00,1,10,0.77,
29142,29142,77,125,77,125,476.33,482.60,6.27,1,1,10.00,1,15,4.19,
29143,29143,16,130,16,130,476.33,479.10,2.77,1,1,10.00,1,0,0.58,
29144,29144,16,125,16,125,476.33,480.30,3.97,1,1,10.00,1,15,1.06,
29145,29145,77,126,77,126,476.33,482.20,5.87,1,1,10.00,1,10,4.17,
29146,29146,92,124,92,124,476.33,484.50,8.17,1,1,10.00,1,5,3.50,
29147,29147,57,94,57,94,476.33,537.00,60.67,1,1,10.00,1,10,3.98,
29148,29148,92,94,92,94,476.33,528.50,52.17,1,1,10.00,1,0,0.56,
29149,29149,16,94,16,94,476.33,537.80,61.47,1,1,10.00,1,5,3.96,
29150,29150,104,94,104,94,476.33,533.20,56.87,1,1,10.00,1,5,1.68,
29151,29151,77,94,77,94,476.33,536.40,60.07,1,1,10.00,1,15,3.31,
29152,29152,92,94,92,94,476.40,528.70,52.30,1,1,10.00,1,15,0.56,
29153,29153,57,94,57,94,476.40,537.00,60.60,1,1,10.00,1,0,3.98,
29154,29154,16,94,16,94,476.40,538.00,61.60,1,1,10.00,1,10,3.96,
29155,29155,104,94,104,94,476.40,533.30,56.90,1,1,10.00,1,10,1.68,
29156,29156,77,94,77,94,476.40,537.20,60.80,1,1,10.00,1,10,3.92,
29157,29157,104,333,104,333,476.47,483.90,7.43,1,1,10.00,1,15,5.04,
29158,29158,92,34,92,34,476.47,483.30,6.83,1,1,10.00,1,15,3.38,
29159,29159,92,112,92,112,476.47,484.20,7.73,1,1,10.00,1,15,5.01,
29160,29160,57,413,57,413,476.47,481.50,5.03,1,1,10.00,1,15,2.91,
29161,29161,92,113,92,113,476.47,502.00,25.53,1,1,10.00,1,15,3.68,
29162,29162,77,452,77,452,476.47,480.90,4.43,1,1,10.00,1,5,2.45,
29163,29163,57,454,57,454,476.47,480.70,4.23,1,1,10.00,1,0,2.46,
29164,29164,77,385,77,385,476.47,483.20,6.73,1,1,10.00,1,15,3.27,
29165,29165,57,42,57,42,476.47,480.40,3.93,1,1,10.00,1,5,2.34,
29166,29166,57,411,57,411,476.47,481.80,5.33,1,1,10.00,1,0,2.34,
29167,29167,57,174,57,174,476.47,483.10,6.63,1,1,10.00,1,15,3.89,
29168,29168,16,333,16,333,476.47,482.40,5.93,1,1,10.00,1,0,2.11,
29169,29169,57,176,57,176,476.47,483.40,6.93,1,1,10.00,1,10,5.01,
29170,29170,57,213,57,213,476.47,504.10,27.63,1,1,10.00,1,10,4.23,
29171,29171,77,427,77,427,476.47,481.30,4.83,1,1,10.00,1,5,2.71,
29172,29172,57,350,57,350,476.47,482.70,6.23,1,1,10.00,1,5,3.09,
29173,29173,77,413,77,413,476.47,481.90,5.43,1,1,10.00,1,5,2.93,
29174,29174,77,105,77,105,476.47,483.40,6.93,1,1,10.00,1,5,4.89,
29175,29175,77,2,77,2,476.47,483.80,7.33,1,1,10.00,1,5,4.45,
29176,29176,16,176,16,176,476.47,479.70,3.23,1,1,10.00,1,0,2.00,
29177,29177,77,17,77,17,476.47,483.20,6.73,1,1,10.00,1,0,5.13,
29178,29178,92,17,92,17,476.47,484.10,7.63,1,1,10.00,1,0,3.69,
29179,29179,104,108,104,108,476.47,503.80,27.33,1,1,10.00,1,5,4.58,
29180,29180,92,450,92,450,476.47,482.30,5.83,1,1,10.00,1,15,4.00,
29181,29181,77,440,77,440,476.47,481.70,5.23,1,1,10.00,1,10,2.75,
29182,29182,16,155,16,155,476.47,479.60,3.13,1,1,10.00,1,15,1.94,
29183,29183,57,452,57,452,476.47,481.00,4.53,1,1,10.00,1,15,2.59,
29184,29184,77,112,77,112,476.47,484.10,7.63,1,1,10.00,1,15,4.51,
29185,29185,57,134,57,134,476.47,504.40,27.93,1,1,10.00,1,15,4.30,
29186,29186,16,153,16,153,476.47,478.50,2.03,1,1,10.00,1,0,0.39,
29187,29187,92,455,92,455,476.47,483.60,7.13,1,1,10.00,1,0,3.62,
29188,29188,92,213,92,213,476.47,483.80,7.33,1,1,10.00,1,15,5.70,
29189,29189,104,398,104,398,476.47,483.60,7.13,1,1,10.00,1,0,5.06,
29190,29190,57,253,57,253,476.47,481.50,5.03,1,1,10.00,1,0,2.90,
29191,29191,77,107,77,107,476.47,483.00,6.53,1,1,10.00,1,15,5.00,
29192,29192,77,109,77,109,476.47,483.40,6.93,1,1,10.00,1,15,5.19,
29193,29193,77,458,77,458,476.47,480.30,3.83,1,1,10.00,1,0,2.21,
29194,29194,104,411,104,411,476.47,485.70,9.23,1,1,10.00,1,5,4.52,
29195,29195,16,174,16,174,476.47,479.20,2.73,1,1,10.00,1,0,0.58,
29196,29196,57,274,57,274,476.47,481.30,4.83,1,1,10.00,1,10,2.84,
29197,29197,57,313,57,313,476.47,483.00,6.53,1,1,10.00,1,15,3.65,
29198,29198,77,42,77,42,476.47,480.60,4.13,1,1,10.00,1,0,2.35,
29199,29199,92,411,92,411,476.47,483.90,7.43,1,1,10.00,1,10,4.22,
29200,29200,92,440,92,440,476.47,483.70,7.23,1,1,10.00,1,0,4.62,
29201,29201,77,350,77,350,476.47,483.80,7.33,1,1,10.00,1,10,3.16,
29202,29202,16,457,16,457,476.47,481.00,4.53,1,1,10.00,1,10,1.58,
29203,29203,104,413,104,413,476.47,484.90,8.43,1,1,10.00,1,15,4.36,
29204,29204,104,109,104,109,476.47,503.80,27.33,1,1,10.00,1,10,4.58,
29205,29205,16,385,16,385,476.47,481.00,4.53,1,1,10.00,1,0,1.09,
29206,29206,57,111,57,111,476.47,486.20,9.73,1,1,10.00,1,5,4.49,
29207,29207,92,195,92,195,476.47,484.00,7.53,1,1,10.00,1,5,3.20,
29208,29208,57,255,57,255,476.47,485.80,9.33,1,1,10.00,1,10,3.93,
29209,29209,77,454,77,454,476.47,480.50,4.03,1,1,10.00,1,10,2.52,
29210,29210,57,34,57,34,476.47,482.30,5.83,1,1,10.00,1,15,3.38,
29211,29211,104,110,104,110,476.47,486.70,10.23,1,1,10.00,1,0,4.85,
29212,29212,104,438,104,438,476.47,482.70,6.23,1,1,10.00,1,0,4.88,
29213,29213,104,440,104,440,476.47,483.00,6.53,1,1,10.00,1,5,4.33,
29214,29214,92,425,92,425,476.47,483.50,7.03,1,1,10.00,1,0,4.21,
29215,29215,104,2,104,2,476.47,485.40,8.93,1,1,10.00,1,5,5.93,
29216,29216,104,253,104,253,476.47,485.10,8.63,1,1,10.00,1,15,4.88,
29217,29217,77,106,77,106,476.47,482.90,6.43,1,1,10.00,1,15,4.94,
29218,29218,92,458,92,458,476.47,482.70,6.23,1,1,10.00,1,10,4.03,
29219,29219,16,411,16,411,476.47,481.80,5.33,1,1,10.00,1,0,1.92,
29220,29220,16,398,16,398,476.47,481.10,4.63,1,1,10.00,1,0,1.25,
29221,29221,92,413,92,413,476.47,483.20,6.73,1,1,10.00,1,0,3.38,
29222,29222,92,276,92,276,476.47,483.60,7.13,1,1,10.00,1,0,3.18,
29223,29223,92,398,92,398,476.47,484.50,8.03,1,1,10.00,1,15,4.88,
29224,29224,57,17,57,17,476.47,504.20,27.73,1,1,10.00,1,0,4.22,
29225,29225,57,112,57,112,476.47,486.00,9.53,1,1,10.00,1,15,4.42,
29226,29226,16,458,16,458,476.47,480.90,4.43,1,1,10.00,1,0,1.52,
29227,29227,92,2,92,2,476.47,482.40,5.93,1,1,10.00,1,15,4.47,
29228,29228,104,352,104,352,476.47,484.00,7.53,1,1,10.00,1,5,4.95,
29229,29229,57,105,57,105,476.47,504.60,28.13,1,1,10.00,1,0,4.41,
29230,29230,104,350,104,350,476.47,483.30,6.83,1,1,10.00,1,5,4.66,
29231,29231,104,134,104,134,476.47,504.10,27.63,1,1,10.00,1,0,4.60,
29232,29232,104,213,104,213,476.47,485.50,9.03,1,1,10.00,1,0,6.68,
29233,29233,92,352,92,352,476.47,483.60,7.13,1,1,10.00,1,5,3.21,
29234,29234,92,105,92,105,476.47,483.30,6.83,1,1,10.00,1,0,5.39,
29235,29235,104,153,104,153,476.47,486.60,10.13,1,1,10.00,1,10,4.30,
29236,29236,77,113,77,113,476.47,482.80,6.33,1,1,10.00,1,5,4.88,
29237,29237,104,274,104,274,476.47,485.70,9.23,1,1,10.00,1,15,4.42,
29238,29238,104,368,104,368,476.47,485.20,8.73,1,1,10.00,1,0,4.41,
29239,29239,92,454,92,454,476.47,483.70,7.23,1,1,10.00,1,15,4.39,
29240,29240,77,255,77,255,476.47,483.20,6.73,1,1,10.00,1,15,3.67,
29241,29241,104,155,104,155,476.47,485.30,8.83,1,1,10.00,1,15,6.49,
29242,29242,57,450,57,450,476.47,481.90,5.43,1,1,10.00,1,15,2.37,
29243,29243,104,111,104,111,476.47,484.40,7.93,1,1,10.00,1,5,5.53,
29244,29244,57,440,57,440,476.47,481.60,5.13,1,1,10.00,1,5,2.78,
29245,29245,16,213,16,213,476.47,479.90,3.43,1,1,10.00,1,0,2.12,
29246,29246,104,450,104,450,476.47,482.10,5.63,1,1,10.00,1,15,4.73,
29247,29247,104,452,104,452,476.47,483.20,6.73,1,1,10.00,1,5,4.33,
29248,29248,92,457,92,457,476.47,483.00,6.53,1,1,10.00,1,0,4.09,
29249,29249,57,109,57,109,476.47,483.60,7.13,1,1,10.00,1,0,5.13,
29250,29250,77,274,77,274,476.47,481.00,4.53,1,1,10.00,1,10,2.89,
29251,29251,104,453,104,453,476.47,483.50,7.03,1,1,10.00,1,5,4.37,
29252,29252,104,454,104,454,476.47,485.40,8.93,1,1,10.00,1,0,4.54,
29253,29253,104,38,104,38,476.47,486.20,9.73,1,1,10.00,1,10,4.58,
29254,29254,16,413,16,413,476.47,482.30,5.83,1,1,10.00,1,0,2.11,
29255,29255,104,455,104,455,476.47,482.60,6.13,1,1,10.00,1,0,4.89,
29256,29256,57,368,57,368,476.47,483.40,6.93,1,1,10.00,1,0,3.28,
29257,29257,104,456,104,456,476.47,483.30,6.83,1,1,10.00,1,10,4.34,
29258,29258,104,457,104,457,476.47,482.20,5.73,1,1,10.00,1,5,4.70,
29259,29259,16,454,16,454,476.47,481.50,5.03,1,1,10.00,1,0,2.08,
29260,29260,104,458,104,458,476.47,484.10,7.63,1,1,10.00,1,0,4.90,
29261,29261,16,370,16,370,476.47,480.80,4.33,1,1,10.00,1,15,1.07,
29262,29262,77,38,77,38,476.47,482.40,5.93,1,1,10.00,1,5,2.90,
29263,29263,104,112,104,112,476.47,486.40,9.93,1,1,10.00,1,5,4.73,
29264,29264,92,155,92,155,476.47,483.60,7.13,1,1,10.00,1,5,5.51,
29265,29265,77,234,77,234,476.47,483.50,7.03,1,1,10.00,1,15,3.88,
29266,29266,92,255,92,255,476.47,483.80,7.33,1,1,10.00,1,15,3.24,
29267,29267,92,42,92,42,476.47,483.90,7.43,1,1,10.00,1,15,3.69,
29268,29268,104,195,104,195,476.47,485.00,8.53,1,1,10.00,1,0,5.37,
29269,29269,92,452,92,452,476.47,484.40,7.93,1,1,10.00,1,5,3.56,
29270,29270,57,370,57,370,476.47,482.30,5.83,1,1,10.00,1,0,3.18,
29271,29271,57,153,57,153,476.47,482.60,6.13,1,1,10.00,1,5,3.65,
29272,29272,104,34,104,34,476.47,485.40,8.93,1,1,10.00,1,10,4.36,
29273,29273,92,18,92,18,476.47,484.00,7.53,1,1,10.00,1,0,5.63,
29274,29274,104,22,104,22,476.47,485.50,9.03,1,1,10.00,1,15,4.30,
29275,29275,92,274,92,274,476.47,501.80,25.33,1,1,10.00,1,5,3.44,
29276,29276,16,352,16,352,476.47,482.60,6.13,1,1,10.00,1,0,1.94,
29277,29277,77,110,77,110,476.47,482.20,5.73,1,1,10.00,1,0,4.10,
29278,29278,16,113,16,113,476.47,479.40,2.93,1,1,10.00,1,10,1.81,
29279,29279,104,313,104,313,476.47,485.30,8.83,1,1,10.00,1,10,4.25,
29280,29280,16,112,16,112,476.47,480.20,3.73,1,1,10.00,1,5,1.14,
29281,29281,104,18,104,18,476.47,485.10,8.63,1,1,10.00,1,15,5.46,
29282,29282,77,253,77,253,476.47,481.30,4.83,1,1,10.00,1,0,2.95,
29283,29283,104,255,104,255,476.47,484.70,8.23,1,1,10.00,1,5,5.27,
29284,29284,16,111,16,111,476.47,479.60,3.13,1,1,10.00,1,0,0.98,
29285,29285,16,2,16,2,476.47,479.30,2.83,1,1,10.00,1,10,0.85,
29286,29286,16,110,16,110,476.47,480.60,4.13,1,1,10.00,1,5,1.26,
29287,29287,92,153,92,153,476.47,482.80,6.33,1,1,10.00,1,5,4.22,
29288,29288,57,155,57,155,476.47,483.30,6.83,1,1,10.00,1,10,4.95,
29289,29289,92,350,92,350,476.47,483.60,7.13,1,1,10.00,1,5,3.70,
29290,29290,57,455,57,455,476.47,481.10,4.63,1,1,10.00,1,0,2.55,
29291,29291,16,109,16,109,476.47,480.70,4.23,1,1,10.00,1,0,1.33,
29292,29292,77,134,77,134,476.47,504.10,27.63,1,1,10.00,1,0,4.36,
29293,29293,16,108,16,108,476.47,480.50,4.03,1,1,10.00,1,0,1.25,
29294,29294,57,234,57,234,476.47,483.40,6.93,1,1,10.00,1,10,3.94,
29295,29295,16,276,16,276,476.47,482.60,6.13,1,1,10.00,1,5,1.91,
29296,29296,57,385,57,385,476.47,482.90,6.43,1,1,10.00,1,5,2.90,
29297,29297,92,313,92,313,476.47,483.70,7.23,1,1,10.00,1,0,3.08,
29298,29298,104,113,104,113,476.47,504.60,28.13,1,1,10.00,1,10,4.66,
29299,29299,16,107,16,107,476.47,479.70,3.23,1,1,10.00,1,10,1.94,
29300,29300,57,106,57,106,476.47,504.90,28.43,1,1,10.00,1,0,4.41,
29301,29301,16,106,16,106,476.47,479.50,3.03,1,1,10.00,1,10,1.88,
29302,29302,92,385,92,385,476.47,484.30,7.83,1,1,10.00,1,5,3.82,
29303,29303,92,174,92,174,476.47,484.60,8.13,1,1,10.00,1,5,3.25,
29304,29304,16,105,16,105,476.47,479.50,3.03,1,1,10.00,1,10,1.81,
29305,29305,16,440,16,440,476.47,482.30,5.83,1,1,10.00,1,10,2.11,
29306,29306,92,438,92,438,476.47,484.00,7.53,1,1,10.00,1,10,3.56,
29307,29307,57,456,57,456,476.47,480.70,4.23,1,1,10.00,1,15,2.23,
29308,29308,16,425,16,425,476.47,481.60,5.13,1,1,10.00,1,10,1.86,
29309,29309,16,253,16,253,476.47,480.70,4.23,1,1,10.00,1,5,0.71,
29310,29310,104,17,104,17,476.47,504.30,27.83,1,1,10.00,1,5,4.52,
29311,29311,92,333,92,333,476.47,483.80,7.33,1,1,10.00,1,10,3.38,
29312,29312,104,425,104,425,476.47,483.80,7.33,1,1,10.00,1,5,4.76,
29313,29313,16,450,16,450,476.47,481.30,4.83,1,1,10.00,1,15,1.77,
29314,29314,16,195,16,195,476.47,479.60,3.13,1,1,10.00,1,10,0.52,
29315,29315,77,34,77,34,476.47,481.80,5.33,1,1,10.00,1,5,3.15,
29316,29316,77,425,77,425,476.47,481.30,4.83,1,1,10.00,1,5,2.33,
29317,29317,57,276,57,276,476.47,485.90,9.43,1,1,10.00,1,0,3.86,
29318,29318,104,427,104,427,476.47,483.50,7.03,1,1,10.00,1,15,4.51,
29319,29319,77,411,77,411,476.47,481.70,5.23,1,1,10.00,1,15,2.40,
29320,29320,92,176,92,176,476.47,502.00,25.53,1,1,10.00,1,10,3.57,
29321,29321,77,155,77,155,476.47,483.20,6.73,1,1,10.00,1,5,5.00,
29322,29322,16,255,16,255,476.47,483.00,6.53,1,1,10.00,1,10,1.98,
29323,29323,16,427,16,427,476.47,482.50,6.03,1,1,10.00,1,10,2.19,
29324,29324,104,385,104,385,476.47,486.10,9.63,1,1,10.00,1,5,4.52,
29325,29325,57,398,57,398,476.47,482.00,5.53,1,1,10.00,1,0,3.00,
29326,29326,92,427,92,427,476.47,484.30,7.83,1,1,10.00,1,10,4.75,
29327,29327,77,368,77,368,476.47,483.20,6.73,1,1,10.00,1,5,3.34,
29328,29328,57,195,57,195,476.47,483.40,6.93,1,1,10.00,1,10,3.97,
29329,29329,16,313,16,313,476.47,482.70,6.23,1,1,10.00,1,0,1.81,
29330,29330,57,427,57,427,476.47,481.80,5.33,1,1,10.00,1,15,2.90,
29331,29331,77,276,77,276,476.47,485.70,9.23,1,1,10.00,1,15,3.92,
29332,29332,77,174,77,174,476.47,483.10,6.63,1,1,10.00,1,15,3.95,
29333,29333,16,438,16,438,476.47,481.50,5.03,1,1,10.00,1,10,1.55,
29334,29334,57,458,57,458,476.47,480.30,3.83,1,1,10.00,1,15,2.15,
29335,29335,77,108,77,108,476.47,482.90,6.43,1,1,10.00,1,15,4.30,
29336,29336,77,456,77,456,476.47,482.20,5.73,1,1,10.00,1,0,2.59,
29337,29337,77,457,77,457,476.47,480.70,4.23,1,1,10.00,1,15,2.48,
29338,29338,57,352,57,352,476.47,482.50,6.03,1,1,10.00,1,10,3.26,
